Project_name,Country,Site,Latitude,Longitude,Exposure,Reef_slope,Reef_type,Reef_zone,Year,Month,Day,Start time,Tide,Visibility,Current,Depth,Relative_depth,Management_name,Management_secondary_name,Management year established,Management size,Governance,Estimated compliance,Management_rules,Transect_number,Transect_label,Transect_length_surveyed,Observers,Benthic_category,Benthic_attribute,Growth_form,LIT_CM,Total transect cm,Site notes,Management notes,Sample unit notes
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,33,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,46,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,40,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,6,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,52,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,54,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Soft coral,Soft coral,,29,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,53,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Encrusting,3,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Soft coral,Soft coral,,6,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Encrusting,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Encrusting,26,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Foliose,60,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Dead coral,,24,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,15,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,51,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,49,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,70,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Soft coral,Soft coral,,24,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,66,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,80,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,20,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,74,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Massive,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Mushroom coral,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,54,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,59,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,4,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,80,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,21,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Soft coral,Soft coral,,22,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,22,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,4,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,29,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,14,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,21,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Massive,5,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,23,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Soft coral,Soft coral,,20,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,15,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Encrusting,19,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Dead coral,,13,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,85,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,26,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,11,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Encrusting,32,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,26,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Encrusting,27,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,94,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,11,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Massive,30,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Sand,Sand,,62,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,11,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Encrusting,14,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,34,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Soft coral,Soft coral,,31,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,239,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Foliose,23,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,9,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,64,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,0,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Rubble,Rubble,,22,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,20,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,63,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Encrusting,3,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,39,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Sand,Sand,,13,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Soft coral,Soft coral,,8,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Foliose,30,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,48,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Bare substrate,Rock,,33,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Massive,29,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Branching,46,5000,,,
2017_Coastal Resource Monitoring,Philippines,Banawa Pt.,10.51656389,119.74,semi-exposed,flat,lagoon,back reef,2017,9,7,,low,5-10m - fair,low/none,10,shallow,Dumaran_Open,,,,,,open access,1,,50,"John Martin Caligdong, Jesus Bream",Hard coral,Hard coral,Digitate,57,5000,,,
